gt_id,frame_idx,speed_kmh
1,72,93.46572518348687
1,73,89.35411334037774
1,74,83.68104815483086
1,75,82.22137928009026
1,76,73.3786135911941
1,77,70.08480727672571
1,78,62.991206645965526
1,79,63.300631642341564
1,80,64.61317062377925
1,81,49.47331845760341
1,82,45.46187102794694
1,83,44.76448595523831
1,84,45.377011299133265
1,85,43.072744309902156
1,86,36.48495465517041
1,87,31.242249906063055
2,107,71.04295134544367
2,108,95.22330164909354
2,109,79.39855813980095
2,110,84.11835551261895
2,111,74.13229823112482
2,112,73.06597530841822
2,113,62.19065845012798
2,114,60.44707775115962
2,115,60.08291423320765
2,116,58.85256350040431
2,117,44.878372550010646
2,118,44.324609041213954
2,119,44.46267575025555
2,120,41.32474064826962
2,121,40.10213613510128
2,122,41.42139136791226
2,123,29.818074703216528
2,124,30.6005126237869
3,188,72.41022348404086
3,189,72.24569141864771
3,190,75.32044708728785
3,191,80.27342498302453
3,192,59.13866937160487
3,193,56.06705725193019
3,194,56.86004161834712
3,195,56.145983934402416
3,196,48.51050734519954
3,197,47.69025564193721
3,198,46.903724670410114
3,199,37.35959619283673
3,200,42.61431992053982
3,201,43.711029589177116
3,202,28.676113486289317
3,203,37.40689963102421
3,204,25.50183176994265
3,205,26.314747631550397
4,246,65.49702823162218
4,247,83.79596471786306
4,248,82.16070234775718
4,249,80.80181479453854
4,250,70.46280026436001
4,251,63.75711143016951
4,252,62.25512802600718
4,253,55.77519536018491
4,254,53.260828256605826
4,255,53.148009181023774
4,256,53.4989762306201
4,257,46.008864641190556
4,258,39.10809606313615
4,259,43.8220247626314
4,260,36.71344935893927
4,261,40.08207052946177
4,262,34.91381049156109
4,263,32.05699503421852
4,264,26.209250986575476
5,254,68.86571109294734
5,255,77.25038230419324
5,256,72.01981186866594
5,257,70.5691820383087
5,258,63.693119287489374
5,259,56.048753857613804
5,260,55.070825815199534
5,261,52.59013652801626
5,262,53.80587458610411
5,263,48.46862196922406
5,264,48.08396637439617
5,265,42.3838672041902
5,266,37.52113223075781
5,267,40.21388232708063
5,268,29.81181174516609
5,269,38.4106680750855
5,270,22.4989405274386
5,271,28.2491996884352
6,276,68.63338351249841
6,277,80.12563526630217
6,278,81.27108335495168
6,279,75.76126277446572
6,280,65.71022093296192
6,281,60.832999348639035
6,282,60.22774815559515
6,283,51.81991875171542
6,284,54.56667244434473
6,285,54.92550373077266
6,286,44.48670029640292
6,287,49.3418580293644
6,288,36.014859974385075
6,289,44.83541697263614
6,290,38.76405715942465
6,291,34.86687451600948
6,292,35.22361099720076
6,293,27.0180684328073
6,294,24.17867392301611
7,281,75.5807018280012
7,282,89.00402605533789
7,283,90.24350166320592
7,284,73.42754781246342
7,285,81.30819976329616
7,286,68.32625985145715
7,287,60.565212965010204
7,288,61.8174344301237
7,289,53.92301201820249
7,290,52.69450664520377
7,291,49.10890817642099
7,292,39.741834998131644
7,293,45.377783775328545
7,294,38.82780790329062
7,295,27.772171497344328
7,296,36.81146800518115
8,296,74.61203813553016
8,297,78.00071954726992
8,298,72.78809309005892
8,299,73.58513832092115
8,300,56.70642614364745
8,301,62.018471360207926
8,302,57.0658904314028
8,303,54.616808295251104
8,304,48.018166422842825
8,305,47.844010591507974
8,306,38.56599211692721
8,307,36.46860927343447
8,308,39.44224834442048
8,309,39.9946197867402
8,310,33.673785030841046
8,311,34.06596422195508
8,312,38.018435239790996
8,313,22.8740957379346
8,314,24.749488234519387
9,314,67.44114160537563
9,315,93.92879247665606
9,316,85.39963066577715
9,317,87.4186313152332
9,318,84.1973358392696
9,319,72.06738352775727
9,320,67.86912560462794
9,321,60.27552902698645
9,322,66.81833803653562
9,323,57.377284169198305
9,324,53.46279859542723
9,325,46.71823918819528
9,326,44.05668586492632
9,327,49.356755018233116
9,328,39.013505280018684
9,329,40.457418859004044
9,330,29.500316083431873
10,373,70.38584232330471
10,374,83.42742383479879
10,375,82.50205636024651
10,376,77.72809445858168
10,377,74.19630110263654
10,378,68.11065852642206
10,379,61.41177177429057
10,380,57.530502676965035
10,381,55.174691677092234
10,382,54.03881371021386
10,383,51.6386389732349
10,384,46.1619597673426
10,385,43.265908956526715
10,386,40.71523010730831
10,387,46.66595757007491
10,388,35.83118498325424
10,389,37.91224122047337
10,390,25.77390432357843
11,385,69.24154222011407
11,386,74.90606725216072
11,387,72.66528546809982
11,388,72.61743485927737
11,389,64.82320904731601
11,390,53.97180140018578
11,391,54.11212384700651
11,392,57.099192738534235
11,393,49.69372630119209
11,394,44.224876463414176
11,395,41.37787252664471
11,396,41.44191294908612
11,397,39.71868216991333
11,398,35.53518444299773
11,399,38.55210632085711
11,400,29.875557124615355
12,432,17.55194798111797
12,433,28.51830035448135
12,434,24.958426952362593
12,435,37.81213849783025
12,436,22.341142147777955
12,437,33.66017550230098
12,438,16.079083979130132
13,436,66.13648831843884
13,437,80.31381368637257
13,438,83.43476235866724
13,439,76.85458481311962
13,440,65.43357789516008
13,441,71.120531558992
13,442,61.33081197738778
13,443,55.30608773231624
13,444,48.28634977340372
13,445,46.707070469857264
13,446,43.62850606441591
13,447,44.78675097227192
13,448,47.35771536826768
13,449,34.69977557659224
13,450,36.55409127473909
13,451,36.28864377737123
13,452,27.823541164398787
13,453,16.512200385330992
14,479,88.7923514843006
14,480,73.57254803180852
14,481,85.15603780746642
14,482,78.61796021460957
14,483,66.4285594224944
14,484,60.20598471164831
14,485,66.78955256939076
14,486,57.7383416891059
14,487,54.075597524644095
14,488,49.115318655968764
14,489,52.62305259704702
14,490,44.78003472089465
14,491,38.02340269088826
14,492,41.473949253559994
14,493,30.562457442284284
14,494,28.161343932149894
15,575,69.90122616291195
15,576,78.45644295215774
15,577,71.98727667331849
15,578,72.72662222384916
15,579,67.89347469806816
15,580,54.852429628373365
15,581,55.997067689896824
15,582,57.005143761630976
15,583,49.776096940041654
15,584,50.614389181138165
15,585,46.54737174511055
15,586,38.3622381091092
15,587,43.95429521799181
15,588,39.271093904972915
15,589,29.56092327833239
15,590,44.322677850720275
15,591,25.11134505271965
15,592,31.268009841442773
16,708,74.51703429222266
16,709,69.92396593094021
16,710,88.60863089561651
16,711,73.92093479632832
16,712,66.56613528728627
16,713,67.34052658081198
16,714,61.42867505550515
16,715,63.57241451739835
16,716,59.06984388828403
16,717,50.12457489967453
16,718,54.778261184693555
16,719,41.37549340724666
16,720,45.25987386703588
16,721,41.80637955665677
16,722,43.365671038628555
16,723,44.81400758027728
16,724,28.54077726602615
16,725,29.103038012982037
17,749,71.73002064228211
17,750,91.55650734901624
17,751,85.689427256586
17,752,83.93438816070736
17,753,80.87789297103336
17,754,67.92901933193352
17,755,66.6324716806426
17,756,64.35185909271377
17,757,54.817882776256674
17,758,64.48068559169906
17,759,48.6978113651286
17,760,43.53013336658571
17,761,47.642099261280656
